"default_code","name","standard_price","list_price","uom_id.id","uom_po_id.id"
"3182111332007","EUROLACK E13-32 4KG",22700,34100,10,10
"3182110333011","EUROLACK E03-33 20KG",116500,175000,10,10
"3182110333007","EUROLACK E03-33 4 KG",25000,37500,10,10
"2042120048011","EUROBAT GLYCERO E00-48 15KG",78000,115000,10,10
"3232340142010","MISE A TEINTE ENDUIT DECORATIF ROSE DES VENTS TEINTE CHOCOLATERO 15L",9200,15000,1,1
"3242340142010","MISE A TEINTE FIXATEUR ENDUIT DECORATIF ROSE DES VENTS TEINTE CHOCOLA",6100,9500,1,1
"3232340143010","MISE A TEINTE ENDUIT DECORATIF ROSE DES VENTS TEINTE OURAGAN 15L",22800,35000,1,1
"3242340143010","MISE A TEINTE FIXATEUR ENDUIT DECORATIF ROSE DES VENTS TEINTE OURAGAN",15200,23000,1,1
"2042310051007","EUROBAT GLYCERO SATIN E00-51 4KG",16800,25200,10,10
"2042310051011","EUROBAT GLYCERO SATIN E00-51 15KG",63200,94800,10,10
"2042310051002","EUROBAT GLYCERO SATIN E00-51 1L",4400,6600,10,10
"2032320942114","VINYL EUROBAT EXTERIEUR E09-42 20KG",42000,63000,10,10
"2032321437114","VINYL EUROBAT EXTERIEUR E14-37 20KG",42000,63000,10,10
"2042121437007","EUROBAT GLYCERO E14-37 4KG",22000,32500,10,10
"3182111341011","EUROLACK E13-41 20 KG",118600,178000,10,10
"3182111341007","EUROLACK E13-41 4 KG",25100,37700,10,10
"3182111457011","EUROLACK E14-57 20 KG",108700,163100,10,10
"3182111457007","EUROLACK E14-57 4 KG",23100,34700,10,10
"3182112517011","EUROLACK E25-17 20 KG",128600,193000,10,10
"3182112517007","EUROLACK E25-17 4 KG",27000,40500,10,10
"2152210020011","ANTIROUILLE OXYDE DE FER ROUGE BRUN 15KG",66700,112000,10,10
"2042120536011","EUROBAT GLYCERO E05-36 15KG",79000,115000,10,10
"2154210028114","ANTIROUILLE OXYDE DE FER GRIS CLAIR 20KG",0,0,1,1
"2153210051114","ANTIROUILLE MINIUM DE PLOMB 20KG",80700,121100,1,1
"2153210051008","ANTIROUILLE MINIUM DE PLOMB 5KG",21100,31700,1,1
"2153210051003","ANTIROUILLE MINIUM DE PLOMB 1KG",6800,10200,1,1
"2153210051001","ANTIROUILLE MINIUM DE PLOMB VRAC",4000,6000,1,1
"2154210020011","ANTIROUILLE OXYDE DE FER BRUN ROUGE 15KG",74400,116200,1,1
"2154210020007","ANTIROUILLE OXYDE DE FER BRUN ROUGE 4KG",20600,30900,1,1
"2154210020003","ANTIROUILLE OXYDE DE FER BRUN ROUGE 1KG",7500,11300,1,1
"2154210020000","ANTIROUILLE OXYDE DE FER BRUN ROUGE VRAC",4700,7100,1,1
"2154210048011","ANTIROUILLE OXYDE DE FER NOIR 15KG",74200,111300,1,1
"2154210048007","ANTIROUILLE OXYDE DE FER NOIR 4KG",20500,30800,1,1
"2154210048003","ANTIROUILLE OXYDE DE FER NOIR 1KG",7400,11100,1,1
"2154210048000","ANTIROUILLE OXYDE DE FER NOIR VRAC",4600,6900,1,1
"2154210028011","ANTIROUILLE OXYDE DE FER GRIS CLAIR 15KG",73900,110900,1,1
"2154210028007","ANTIROUILLE OXYDE DE FER GRIS CLAIR 4KG",20400,30600,1,1
"2154210028003","ANTIROUILLE OXYDE DE FER GRIS CLAIR 1KG",7400,11100,1,1
"2154210028000","ANTIROUILLE OXYDE DE FER GRIS CLAIR VRAC",4600,6900,1,1
"2154210026011","ANTIROUILLE OXYDE DE FER GRIS 15KG",73800,110700,1,1
"2154210026007","ANTIROUILLE OXYDE DE FER GRIS 4KG",20400,30600,1,1
"2154210026003","ANTIROUILLE OXYDE DE FER GRIS 1KG",7400,11100,1,1
"2154210026000","ANTIROUILLE OXYDE DE FER GRIS VRAC",4700,7100,1,1
"2154210071011","ANTIROUILLE OXYDE DE FER VERT 15KG",95700,143600,1,1
"2154210071007","ANTIROUILLE OXYDE DE FER VERT 4KG",26200,39300,1,1
"2154210071003","ANTIROUILLE OXYDE DE FER VERT 1KG",8900,13400,1,1
"2154210071000","ANTIROUILLE OXYDE DE FER VERT VRAC",6200,9300,1,1
"2155210004011","ANTIROUILLE OXYDE DE FER BLANC 15KG",74000,111000,1,1
"2155210004007","ANTIROUILLE OXYDE DE FER BLANC 4KG",20400,30600,1,1
"2155210004003","ANTIROUILLE OXYDE DE FER BLANC 1KG",7400,11100,1,1
"2155210004000","ANTIROUILLE OXYDE DE FER BLANC VRAC",4700,7100,1,1
"2042120431007","EUROBAT GLYCERO E04-31 4KG",23000,35000,10,10
"2042120538011","EUROBAT GLYCERO E05-38 15KG",79000,115000,10,10
"2042120538007","EUROBAT GLYCERO E05-38 4KG",23000,35000,10,10
"2042123004003","EUROBAT GLYCERO RAL 3004 1KG",6500,10000,10,10
"3052321340015","COLORZEN ACRYLIQUE E13-40 25KG",120000,180000,10,10
"2042120538003","EUROBAT GLYCERO E05-38 1KG",6000,9000,10,10
"3072110098011","COLORZEN LAQUE BLEU SOGEA 15KG",94200,141000,10,10
"3072110098007","COLORZEN LAQUE BLEU SOGEA  4KG",25400,38000,10,10
"3072110098002","COLORZEN LAQUE BLEU SOGEA  1KG",8700,13000,10,10
"3062321340015","COLORZEN ACRYLIQUE FUSION E13-40 25KG",120000,180000,10,10
"2032320427014","VINYL EUROBAT EXTERIEUR E04-27 20KG",33500,51000,10,10
"2032320427008","VINYL EUROBAT EXTERIEUR E04-27 5KG",15000,22500,10,10
"2032320427000","VINYL EUROBAT EXTERIEUR E04-27 VRAC",1500,2300,10,10
"3052320427015","COLORZEN ACRYLIQUE E04-27 25KG",67000,100000,10,10
"3052320427008","COLORZEN ACRYLIQUE E04-27 5KG",21000,32000,10,10
"2162110004003","MARINE PAINTS BLANC 1L",9000,13500,10,10
"2262320521014","EURACRYL SUPER MAT E05-21 20KG",74000,110000,1,1
"3052320333015","COLORZENACRYLIQUEE03-3320KG",0,0,1,1
"3052320333008","COLORZENACRYLIQUEE03-335KG",0,0,1,1
"3052320402015","COLORZENACRYLIQUEE04-0220KG",0,0,1,1
"3052320142015","COLORZENACRYLIQUEE01-4220KG",0,0,1,1
"3052320142008","COLORZENACRYLIQUEE01-425KG",0,0,1,1
"3052321436015","COLORZENACRYLIQUEE14-3620KG",0,0,1,1
"3052321436008","COLORZENACRYLIQUEE14-365KG",0,0,1,1
"2032320035014","VINYLEUROBATEXTERIEURE00-3520KG",0,0,1,1
"2032320035000","VINYLEUROBATEXTERIEURE00-35VRAC",0,0,1,1
"3182111436011","EUROLACK E14-36 20KG",0,0,1,1
"3182111436007","EUROLACK E14-36 4KG",0,0,1,1
"3182111436013","EUROLACK E14-36 1KG",0,0,1,1
"3182110142011","EUROLACK E01-42 20KG",0,0,1,1
"3182110142007","EUROLACK E01-42 4KG",0,0,1,1
"3182110142003","EUROLACK E01-42 1KG",0,0,1,1
"3182110402011","EUROLACK E04-02 20KG",0,0,1,1
"3182110402007","EUROLACK E04-02 4KG",0,0,1,1
"3182110402003","EUROLACK E04-02 1KG",0,0,1,1
"3182110451011","EUROLACK E04-51 20KG",0,0,1,1
"3182110451007","EUROLACK E04-51 4KG",0,0,1,1
"3182110451003","EUROLACK E04-51 1KG",0,0,1,1
"3182111512011","EUROLACK E15-12 20KG",0,0,1,1
"3182111512007","EUROLACK E15-12 4KG",0,0,1,1
"3182111512003","EUROLACK E15-12 1KG",0,0,1,1
"3182110441011","EUROLACK E04-41 20KG",0,0,1,1
"3182110441007","EUROLACK E04-41 4KG",0,0,1,1
"3182110441003","EUROLACK E04-41 1KG",0,0,1,1
"3082321332014","EUROLITHE13-3220KG",0,0,1,1
"3082321332000","EUROLITHE13-32VRAC",0,0,1,1
"3082320451014","EUROLITHE04-5120KG",0,0,1,1
"3082320451000","EUROLITHE04-51VRAC",0,0,1,1
"3082320441014","EUROLITHE04-4120KG",0,0,1,1
"3082320441000","EUROLITHE04-41VRAC",0,0,1,1
"2102210087011","EUROTOLE SATIN CREME PASTEL 15 KG",98000,147000,10,10
"2102210087007","EUROTOLE SATIN CREME PASTEL 4 KG",26000,39000,10,10
"2102210087000","EUROTOLE SATIN CREME PASTEL VRAC",8000,12000,2,2
"3182110137007","EUROLACK EXTRA BLANC 4KG",26000,39000,10,10
"3182110137000","EUROLACK EXTRA BLANC VRAC",7600,11500,10,10
"2032322514014","VINYL EUROBAT EXTERIEUR E25-14 20KG",43000,65000,10,10
"2032322514008","VINYL EUROBAT EXTERIEUR E25-14 5KG",10500,16000,10,10
"2032322514000","VINYL EUROBAT EXTERIEUR E25-14 VRAC",2200,3500,10,10
"2042125021011","EUROBAT GLYCERO RAL 5021 15KG",83500,125500,10,10
"3062320003015","COLORZEN ACRYLIQUE FUSION E00-03 25KG",121500,182500,10,10
"2042125021007","EUROBAT GLYCERO RAL 5021 4KG",22640,34000,10,10
"2042125021003","EUROBAT GLYCERO RAL 5021 1KG",6900,10350,10,10
"2032310144114","VINYL EUROBAT EXTERIEUR ROUGE BRUN FONCEE 20KG",43200,64800,10,10
"2032310144008","VINYL EUROBAT EXTERIEUR ROUGE BRUN FONCEE 5KG",11300,17000,10,10
"2032310144000","VINYL EUROBAT EXTERIEUR ROUGE BRUN FONCEE VRAC",3400,5100,10,10
"2262310402008","EURACRYL SUPER MAT BLANC 5KG",19200,28800,1,1
"2262210402000","EURACRYL SUPER MAT BLANC VRAC",4900,7500,1,1
"2262320521008","EURACRYL SUPER MAT E05-21 5KG",19200,28800,1,1
"2032310413000","VINYL EUROBAT EXTERIEUR E04-13 VRAC",1700,2500,10,10
"2032310435000","VINYL EUROBAT EXTERIEUR E04-35 VRAC",1700,2500,10,10
"5140008322001","TAMIS 200 ?",0,0,1,1
"5140009321001","TAMIS 400 ?",0,0,1,1
"2032310009000","VINYL EUROBAT EXTERIEUR BLEU CIEL VRAC",1640,2500,10,10
"2042210004000","EUROBAT GLYCERO SATIN BLANC VRAC",3401.09,5200,10,10
"2042336017008","EUROBAT GLYCERO MAT RAL 6017 5KG",13500,20500,10,10
"3052321556015","COLORZEN ACRYLIQUE E15-56 25KG",55000,82200,10,10
"5030041111006","STYRENE ACRYLIQUE GR 1249",0,0,1,1
"2031311113114","VYNIL EUROBAT INT?RIEUR E11-13 20 KG",36000,55000,10,10
"2031311229114","VYNIL EUROBAT INT?RIEUR E12-29 20 KG",36000,55000,10,10
"2031311347114","VYNIL EUROBAT INT?RIEUR E13-47 20 KG",36000,55000,10,10
"2032310410114","VYNIL EUROBAT EXT?RIEUR E04-10 20 KG",54000,81000,10,10
"2112110069011","EUROSOL TON PIERRE 15KG",84000,126000,10,10
"2042122009008","EUROBAT GLYCERO RAL 2009 4KG",19000,27000,10,10
"3052330323015","COLORZEN ACRYLIQUE E03-23 5KG",20000,30000,10,10
"3052330328015","COLORZEN ACRYLIQUE E03-28 5KG",20000,30000,10,10
"3052321033015","COLORZEN ACRYLIQUE RAL 1033 25 KG",55000,83000,10,10
"3052321034015","COLORZEN ACRYLIQUE RAL 1034 25 KG",55000,83000,10,10
"2112121455007","EUROSOL E14-55 4KG",26110.85,39200,10,10
"2042122009011","EUROBAT GLYCERO RAL 2009 15KG",60500,91300,10,10
"3052310441015","COLORZEN ACRYLIQUE E04-41 25KG",86000,128750,10,10
"2262210402008","EURACRYL SUPER MAT BLANC 5kg",19524.3,29300,1,1
"318211137003","EUROLACK EXTRA BLANC 1KG",7400,11100,10,10
"2262320447008","EURACRYL Super  Mat E04-47 5KG",19067.84,28700,1,1
"2042110014000","EUROBAT GLYCERO BLEU NUIT VRAC",4500,6800,10,10
"3082320402008","EUROLITH E04-02 4kg",28500,42800,10,10
"3182111341003","EUROLACK E13-41 1KG",7100,10700,10,10
"2042127046008","EUROBAT GLYCERO RAL 70-46 4kg",18000,27000,10,10
"2042127046011","EUROBAT GLYCERO RAL 70-46 15kg",51000,92000,10,10
"3052330324008","COLORZEN ACRYLIQUE E03-24 5KG",20000,30000,10,10
"3052330325015","COLORZEN ACRYLIQUE E03-27 25KG",81000,130000,10,10
"3072110145011","COLORZEN LAQUE ROUGE SHELL 15KG",89500,134300,1,1
"3072110145007","COLORZEN LAQUE ROUGE SHELL 4KG",23600,35400,1,1
"3072110145002","COLORZEN LAQUE ROUGE SHELL 1L",6300,9500,1,1
"3072110145000","COLORZEN LAQUE ROUGE SHELL VRAC",5700,8600,1,1
"3072110146011","COLORZEN LAQUE JAUNE SHELL 15KG",100200,150300,1,1
"3072110146007","COLORZEN LAQUE JAUNE SHELL 4KG",26400,39600,1,1
"3072110146002","COLORZEN LAQUE JAUNE SHELL 1L",6900,10400,1,1
"3072110146000","COLORZEN LAQUE JAUNE SHELL VRAC",6400,9600,1,1
"3072110147011","COLORZEN LAQUE GRIS SHELL 15KG",72800,109200,1,1
"3072110147007","COLORZEN LAQUE GRIS SHELL 4KG",19400,29100,1,1
"3072110147002","COLORZEN LAQUE GRIS SHELL 1L",5300,8000,1,1
"3072110147000","COLORZEN LAQUE GRIS SHELL VRAC",4500,6800,1,1
"3073110145011","COLORZEN LAQUE SATIN ROUGE SHELL 15KG",86700,130100,1,1
"3073110145007","COLORZEN LAQUE SATIN ROUGE SHELL 4KG",22900,34400,1,1
"3073110145002","COLORZEN LAQUE SATIN ROUGE SHELL 1L",6100,9200,1,1
"3073110145000","COLORZEN LAQUE SATIN ROUGE SHELL VRAC",5400,8100,1,1
"3073110146011","COLORZEN LAQUE SATIN JAUNE SHELL 15KG",65500,98300,1,1
"3073110146007","COLORZEN LAQUE SATIN JAUNE SHELL 4KG",17500,26300,1,1
"3073110146002","COLORZEN LAQUE SATIN JAUNE SHELL 1L",4800,7200,1,1
"3073110146000","COLORZEN LAQUE SATIN JAUNE SHELL VRAC",4000,6000,1,1
"3073110147011","COLORZEN LAQUE SATIN GRIS SHELL 15KG",53400,80100,1,1
"3073110147007","COLORZEN LAQUE SATIN GRIS SHELL 4KG",14400,21600,1,1
"3073110147002","COLORZEN LAQUE SATIN GRIS SHELL 1L",4100,6200,1,1
"3073110147000","COLORZEN LAQUE SATIN GRIS SHELL VRAC",3200,4800,1,1
"2031310069000","VINYL EUROBAT INTERIEUR TON PIERRE VRAC",1249.58,1900,10,10
"3_05_2_3_2_0416_01","COLORZEN ACRYLIQUE E04-16 25kg",75700,114000,1,1
"3_05_2_3_2_0416_00","COLORZEN ACRYLIQUE E04-16 VRAC",2700,4100,1,1
"3_05_2_3_2_0436_01","COLORZEN ACRYLIQUE E04-36 25kg",75500,114000,1,1
"3_05_2_3_2_0436_00","COLORZEN ACRYLIQUE E04-36 VRAC",2700,4100,1,1
"3_05_2_3_2_0437_01","COLORZEN ACRYLIQUE E04-37 25kg",76000,114000,1,1
"3_05_2_3_2_0437_00","COLORZEN ACRYLIQUE E04-37 VRAC",2700,4100,1,1
"3_05_2_3_2_0537_01","COLORZEN ACRYLIQUE E05-37 25kg",74700,114000,1,1
"3_05_2_3_2_0537_00","COLORZEN ACRYLIQUE E05-37 VRAC",2700,4100,1,1
"3_05_2_3_2_0556_01","COLORZEN ACRYLIQUE E05-56 25kg",75600,114000,1,1
"3_05_2_3_2_0556_00","COLORZEN ACRYLIQUE E05-56 VRAC",2700,4100,1,1
"3052322503015","COLORZEN ACRYLIQUE E25-03 25kg",56500,85000,10,10
"2042120177011","EUROBAT GLYCERO E9-44 15KG",94000,141000,10,10
"2042120177008","EUROBAT GLYCERO E9-44 4KG",24800,37200,10,10
"2042120177000","EUROBAT GLYCERO E9-44 1L",6500,9800,10,10
"2042120178011","EUROBAT GLYCERO E4-23 15KG",73500,110300,10,10
"2042120178008","EUROBAT GLYCERO E4-23 4KG",19600,29400,10,10
"2042120178000","EUROBAT GLYCERO E4-23 1L",5300,8000,10,10
"2042120179011","EUROBAT GLYCERO E1-24 15KG",75500,113300,10,10
"2042120179008","EUROBAT GLYCERO E1-24 4KG",20100,30200,10,10
"2042120179000","EUROBAT GLYCERO E1-24 1L",5400,8100,10,10
"3182112517014","EUROLACK E25-17 15 KG",60000,90000,10,10
"2042120016014","EUROBAT GLYCERO E00-16 15KG",68400,102600,10,10
"2042121203014","EUROBAT GLYCERO E12-03 15KG",50000,75000,10,10
"2042121201014","EUROBAT GLYCERO E12-01 15KG",50000,75000,10,10
"2032311047114","VINYL EUROBAT E10-47 Ext?rieur 20kg",54000,81000,10,10
"2031310246114","VINYL EUROBAT E02-46 Int?rieur 20kg",30000,45000,10,10
"2031311447114","VINYL EUROBAT E14-47 Int?rieur 20kg",30000,45000,10,10
"3072310004002","COLORZEN LAQUE MAT BLANC 1L",4121.66,6200,10,10
"3072310004008","COLORZEN LAQUE MAT BLANC 5KG",14792.8,22200,10,10
"3072310004114","COLORZEN LAQUE MAT BLANC 20KG",55043.67,82600,10,10
"3182110521014","EUROLACK E05-21 15kg",81400,122100,10,10
"3182110521008","EUROLACK E05-214kg",22100,33200,10,10
"3182110521000","EUROLACK E05-21 VRAC",5100,7700,10,10
"3182110521003","EUROLACK E05-21 1KG",6300,9500,10,10
"5030042121003","PIDICRYL 3539",0,0,1,1
"3052320943008","COLORZEN ACRYLIQUE FUSION E09-43 5KG",48200,73300,10,10
"3052320049008","COLORZEN ACRYLIQUE FUSION E00-49 5KG",16100,24200,10,10
"2032310045000","VINYL EUROBAT EXTERIEUR JAUNE SOLEIL VRAC",2295.66,2850,10,10
"3072120536000","COLORZEN LAQUE E05-36 VRAC",4792.13,7200,10,10
"3072120536002","COLORZEN LAQUE E05-36 1L",5509.13,8300,10,10
"2221310181011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE CITRONELLE 15L",75492,113200,1,1
"2221310182011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE ECORCE 15L",161082,241600,1,1
"2221310183011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE MUSCADE 15L",187953,281900,1,1
"2042120016000","EUROBAT GLYCERO E00-16 VRAC",3200,5000,10,10
"2042121203000","EUROBAT GLYCERO E12-03 VRAC",3200,5000,10,10
"2042121201000","EUROBAT GLYCERO E12-01 VRAC",3200,5000,10,10
"2042310004000","EUROBAT GLYCERO MAT BLANC VRAC",2352.95,3500,10,10
"2032311047008","VINYL EUROBAT EXTERIEUR E04-10 5KG",14900,22400,10,10
"2031310066008","VINYL EUROBAT E00-66 Int?rieur 5kg",12000,20000,10,10
"2031310067008","VINYL EUROBAT E00-67 Int?rieur 5kg",12000,20000,10,10
"2031310046008","VINYL EUROBAT E00-46 Int?rieur 5kg",12000,20000,10,10
"2301310048008","VINYL EUROBAT E00-48 Int?rieur 5kg",12000,20000,10,10
"2042110015000","EUROBAT GLYCERO BLEU OCEAN VRAC",4138.04,6200,10,10
"2042110042000","EUROBAT GLYCERO JAUNE MOYEN VRAC",4588.3,6900,10,10
"2042110061000","EUROBAT GLYCERO ROUGE VIF VRAC",3964.08,6000,10,10
"3072111512011","COLORZEN LAQUE E15-12 15KG",73000,110000,10,10
"3072111512007","COLORZEN LAQUE E15-12 4KG",20000,30000,10,10
"3052320180011","COLORZEN LAQUE RAL 2000 15kg",78000,93600,10,10
"3052320180007","COLORZEN LAQUE RAL 2000 4kg",20700,24800,10,10
"3052320180003","COLORZEN LAQUE RAL 2000 1L",5500,6600,10,10
"3052321045011","COLORZEN LAQUE  E10-45  15kg",75600,90700,10,10
"3052321045007","COLORZEN LAQUE E10-45 4kg",20025,24000,10,10
"3052321045003","COLORZEN LAQUE E10-45 1L",5400,6500,10,10
"3052320944011","COLORZEN LAQUE E09-44 15kg",80200,96240,10,10
"3052320944007","COLORZEN  LAQUE  E09-44 4kg",21200,25500,10,10
"3052320944003","COLORZEN  LAQUE  E09-44 1L",5700,6800,10,10
"3052320924011","COLORZEN  LAQUE  E09-24 15kg",111000,133200,10,10
"3052320924007","COLORZEN LAQUE E09-24 4kg",29100,35000,10,10
"3052320924003","COLORZEN  LAQUE E09-24  1L",7600,9100,10,10
"3052320941011","COLORZEN LAQUE E10-31 15kg",84100,100900,10,10
"3052320941007","COLORZEN LAQUE E10-3 14kg",22300,26800,10,10
"3052320941003","COLORZEN  LAQUE E10-31 1L",6000,7200,10,10
"2031310708008","VINYL EUROBAT INTERIEUR E07-08 5KG",12000,19000,10,10
"3052320522015","COLORZEN ACRYLIQUE E05-22 VRAC",2700,4100,10,10
"3052321303015","COLORZEN ACRYLIQUE E13-03 VRAC",2700,4100,10,10
"3052320943015","COLORZEN ACRYLIQUE E09-43 VRAC",2700,4100,10,10
"3052320204015","COLORZEN ACRYLIQUE E02-04 VRAC",2700,4100,10,10
"3052320032015","COLORZEN ACRYLIQUE E00-32 VRAC",2700,4100,10,10
"2042120521011","EUROBAT GLYCERO E05-21 15KG",50000,75000,10,10
"2042121551011","EUROBAT GLYCERO E15-51 15KG",50000,75000,10,10
"3052330327008","COLORZEN ACRYLIQUE E03-27 5KG",15700,23600,10,10
"3052330327015","COLORZEN ACRYLIQUE E03-27 25KG",0,0,1,1
"2031311113008","VINYL EUROBAT E11-13 Int?rieur 5kg",12000,20000,10,10
"2031311229008","VINYL EUROBAT E12-29 Int?rieur 5kg",12000,20000,10,10
"2031311347008","VINYL EUROBAT E13-47 Int?rieur 5kg",12000,20000,10,10
"2032310410008","VINYL EUROBAT E04-10 Ext?rieur 5kg",14900,22400,10,10
"2032310003114","VINYL EUROBAT E00-03 Ext?rieur 20kg",54000,81000,10,10
"2032310253114","VINYL EUROBAT E02-53 Ext?rieur 20kg",54000,81000,10,10
"3052320180000","COLORZEN  LAQUE  RAL 2000 VRAC ",4800,5800,10,10
"3052321045000","COLORZEN LAQUE E10-45 VRAC",4700,5700,10,10
"3052320944000","COLORZEN LAQUE E09-44 VRAC",5000,6000,10,10
"3052320924000","COLORZEN LAQUE E09-24 VRAC",7200,8700,10,10
"2032320184114","VINYL EUROBAT EXTERIEUR MARRON OG 2102 20KG",60900,91500,10,10
"2032320184008","VINYL EUROBAT EXTERIEUR MARRON OG 2102 5KG",15500,23500,10,10
"2032320184003","VINYL EUROBAT EXTERIEUR MARRON OG 2102 1KG",2800,4200,10,10
"3052310025000","COLORZEN ACRYLIQUE E00-25 VRAC",6000,9000,10,10
"2252340187011","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE MELON 15L ",102814,155000,1,1
"3072130168007","COLORZEN LAQUE MAT RAL 7047 4KG",14800,22200,10,10
"3072130168114","COLORZEN LAQUE MAT RAL 7047 15KG",55200,82800,10,10
"3072130168000","COLORZEN LAQUE MAT RAL 7047 VRAC",3300,5000,10,10
"3072130168003","COLORZEN LAQUE MAT RAL 7047 1KG",4100,6200,10,10
"3072110185007","COLORZEN LAQUE RAL 5005 4KG",21700,32600,10,10
"3072110185114","COLORZEN LAQUE RAL 5005 15KG",82200,123300,10,10
"3072110185000","COLORZEN LAQUE RAL 5005 VRAC",5100,7700,10,10
"3072110185003","COLORZEN LAQUE RAL 5005 1KG",5800,8700,10,10
"3072110186007","COLORZEN LAQUE RAL 5007 4KG",21700,32600,10,10
"3072110186114","COLORZEN LAQUE RAL 5007? 15KG",82200,123300,10,10
"3072110186000","COLORZEN LAQUE RAL 5007? VRAC",5100,7700,10,10
"3072110186003","COLORZEN LAQUE RAL 5007? 1KG",5800,8700,10,10
"3182210037003","EUROLACK SATIN IVOIRE 1KG",6500,9800,10,10
"3182210037014","EUROLACK SATIN IVOIRE 15KG",84000,126000,10,10
"3182210037008","EUROLACK SATIN IVOIRE 4KG",22800,34200,10,10
"2032310001000","VINYL EUROBAT EXTERIEUR ABRICOT VRAC",1914.69,2900,10,10
"2042120016008","EUROBAT GLYCERO E00-16 4KG",18300,27500,10,10
"2042120016003","EUROBAT GLYCERO E00-16 1KG",4900,7400,10,10
"3072110004000","COLORZEN LAQUE BLANC VRAC",4859.27,7300,10,10
